time,ACCESS-ESM1-5,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CMCC-CM2-SR5,CMCC-ESM2,EC-Earth3-CC,EC-Earth3-Veg-LR,GFDL-ESM4,INM-CM4-8,INM-CM5-0,IPSL-CM5A2-INCA,IPSL-CM6A-LR,IPSL-CM6A-LR-INCA,MPI-ESM-1-2-HAM,MPI-ESM1-2-LR,NorESM2-LM,NorESM2-MM,SAM0-UNICON,TaiESM1
1850-01-01,-0.08552787032119591,-0.07447074384073865,0.0,0.0,0.0,0.0,,-0.12160209341256314,-0.03537472829880546,,-0.08426701259177678,0.03049682645471178,0.07382560880279947,,-0.116646841903946,-0.12011790560102625,-0.074474243506463,-0.06619461264041568,-0.06592943278832347,-0.05991683002067347,,
1850-02-01,-0.08005094443100391,-0.07054486640169251,0.0,0.0,0.0,0.0,,-0.09997854459699274,-0.03647743328969712,,-0.09113287539319123,0.024260614132938896,0.060563577680141936,,-0.12699649157562568,-0.11724084190060724,-0.06504382256767374,-0.056870994481094075,-0.07422339758349034,-0.0651740313217373,,
1850-03-01,-0.08532947629512491,-0.07863259569095594,0.0,0.0,0.0,0.0,,-0.11962018147755055,-0.04730695125180209,,-0.09159631495946147,0.015636989915039135,0.05948473890174759,,-0.12497848037099107,-0.12083466616410038,-0.06706702989320841,-0.06352860776551472,-0.07105818691173967,-0.0698459426817522,,
1850-04-01,-0.07501478891882049,-0.07862754448355405,0.0,0.0,0.0,0.0,,-0.10967202839429402,-0.05283410616963266,,-0.09553842738039817,0.005731376825328233,0.050063800534182884,,-0.0939061360373331,-0.0846609946733998,-0.06819139265527814,-0.06730592852564146,-0.06732609703555814,-0.07076986285528496,,
1850-05-01,-0.07606225663829402,-0.08598733173721904,0.0,0.0,0.0,0.0,,-0.10736634251648006,-0.0566048746814415,,-0.08997045703363876,0.017528141755129366,0.052708900339011294,,-0.05732450380589176,-0.05288404263475896,-0.08797548635482094,-0.0852345057790209,-0.06089691071996699,-0.06992628233603645,,
1850-06-01,-0.08261665252122138,-0.07260574115717557,0.0,0.0,0.0,0.0,,-0.13690089232574915,-0.060814134531671,,-0.0968580568262721,0.030432630808426855,0.0715984190460621,,-0.008190027376410974,-0.011920215781681797,-0.08364777782904986,-0.07709780847850717,-0.061626101979370185,-0.07031107836642106,,
1850-07-01,-0.09684014439606392,-0.061061277328294875,0.0,0.0,0.0,0.0,,-0.13740506014459436,-0.05306483762871899,,-0.09692307642775831,0.04971244803736821,0.09527224414879029,,0.011455926358467566,0.0029409480126187165,-0.07854592873935826,-0.0792008925642583,-0.06699499810231628,-0.0771067503076813,,
1850-08-01,-0.09486604069134055,-0.05395619714606209,0.0,0.0,0.0,0.0,,-0.11776997740978806,-0.05073839518342374,,-0.08269661845561249,0.04948375019380287,0.10356807200864591,,0.015758242324017485,0.014655239583027882,-0.07808647758237536,-0.05727514032246052,-0.07289682196322773,-0.08112977924616338,,
1850-09-01,-0.09057013718461521,-0.05282804964066369,0.0,0.0,0.0,0.0,,-0.0882266504259355,-0.05212473943412983,,-0.08409141767919576,0.03750733625533996,0.07749834053221952,,0.002974518957346339,0.0044319198470809465,-0.06907918351252496,-0.07208864846354594,-0.06463794414169896,-0.0639596033414285,,
1850-10-01,-0.09038176744741228,-0.06634507587760538,0.0,0.0,0.0,0.0,,-0.09001906280358435,-0.04989866785280908,,-0.09035128263044509,0.021436586370385383,0.059174654296875025,,-0.01538452128764435,-0.015447366665273961,-0.05544257113716222,-0.05861084094443021,-0.0563504499496853,-0.059098811302084456,,
1850-11-01,-0.08639368569311481,-0.07156237202229271,0.0,0.0,0.0,0.0,,-0.09819170332126162,-0.05002930506927343,,-0.0817143466084877,0.02001252521647716,0.05871279178973153,,-0.04545642108169787,-0.044360596664634266,-0.0632547270622384,-0.051897959084114056,-0.055292168124309905,-0.04949902719426551,,
1850-12-01,-0.09238476644419115,-0.08183168024581519,0.0,0.0,0.0,0.0,,-0.10011700366914744,-0.04468975536492027,,-0.09284832729162598,0.029714871641434236,0.0678421112717659,,-0.0860063707545292,-0.08514539101618043,-0.08109648922694679,-0.06544864555526399,-0.06023270505721717,-0.047925357674821395,,
1851-01-01,-0.10413635939515029,-0.07745029319445804,0.0,0.0,0.0,0.0,,-0.11687456927264639,-0.04568043037917541,,-0.07993742559737449,0.039219337132278646,0.07594445600244298,,-0.11626910062133354,-0.10891581298740614,-0.07237848179449403,-0.062011931852572394,-0.07159680930202136,-0.05296134374400822,,
1851-02-01,-0.0884776499175002,-0.07598141074166198,0.0,0.0,0.0,0.0,,-0.11215551302302938,-0.04694663430388073,,-0.07914357606682978,0.029401267169673482,0.06463787295390755,,-0.11592366914880406,-0.11362319126362735,-0.07613086811430032,-0.061802107332167615,-0.06738261230873548,-0.051639227981249064,,
1851-03-01,-0.09193652199960459,-0.08466320519484893,0.0,0.0,0.0,0.0,,-0.11461620475030496,-0.050128310263172215,,-0.09381035114960047,0.0198747135989066,0.054197642865218706,,-0.11827388724713295,-0.11705546922559999,-0.08748892291079916,-0.0873107907810232,-0.08266640989740362,-0.05597437937310276,,
1851-04-01,-0.0791915082661187,-0.08340168205845011,0.0,0.0,0.0,0.0,,-0.1294234079114857,-0.04496431131313554,,-0.08576772916554987,0.013325516458552577,0.04440952803335953,,-0.08685075331568037,-0.08872124413695873,-0.08286440333809479,-0.07924237544254148,-0.0641754524047208,-0.06307665105104562,,
1851-05-01,-0.0816079291054618,-0.0859711643048075,0.0,0.0,0.0,0.0,,-0.1266893635693644,-0.05495735798941106,,-0.09844413166865248,0.016539810366340404,0.05607269777005792,,-0.04477660011149063,-0.03918512857957905,-0.09458666704442409,-0.09341039787407357,-0.07839322909193988,-0.06258005626074135,,
1851-06-01,-0.07676370241848962,-0.07220348116038555,0.0,0.0,0.0,0.0,,-0.12250641062672783,-0.06225316846423939,,-0.10881046444274506,0.032552907980841525,0.07327166187399778,,-0.0008738461811962223,-0.0026721219028118873,-0.10071851260861263,-0.08911758605130098,-0.08312148589391836,-0.06497038570048423,,
1851-07-01,-0.08473763262767021,-0.05992378122429841,0.0,0.0,0.0,0.0,,-0.1187541861971739,-0.05795501292691994,,-0.10336283714810199,0.054906249260018976,0.0955512087841322,,-0.00013851046911543763,0.014189718196846099,-0.09126788094538033,-0.09330797588202372,-0.08250836015785037,-0.08764447657750232,,
