ACCESS-ESM1-5,CanESM5,CESM2,MPI-ESM1-2-LR
27.49922983871398,26.66431763628444,28.42437213817429,27.511591303074656
27.432406561238267,26.60728687207837,28.476988155851803,26.626208927207596
27.342401504625013,26.222314931028514,28.223612265576424,25.36916404228693
26.806481770469237,25.7988733194791,28.121501492694083,24.126555651844242
26.221024945095085,25.457726720454282,28.038108291105612,23.760557767650642
25.85278832726104,25.58506307057112,28.130702344961527,23.981208068741438
25.630023904445572,25.612831975653744,28.648832667231538,24.14973326004879
25.326043980634562,25.474096772737294,28.928321526248695,23.618434062655723
25.00927650418091,25.41782872745321,29.14798874688178,23.330938132697643
24.844027771768094,26.00595905468311,28.972137310592416,23.872220527776992
25.184604934891155,26.445716994949656,28.54243970521308,24.626796946607396
25.73676626095708,27.35876432768899,28.144674975871162,25.18535875826951
