time,ACCESS-ESM1-5,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CMCC-CM2-SR5,CMCC-ESM2,EC-Earth3-CC,EC-Earth3-Veg-LR,GFDL-ESM4,INM-CM4-8,INM-CM5-0,IPSL-CM5A2-INCA,IPSL-CM6A-LR,IPSL-CM6A-LR-INCA,MPI-ESM-1-2-HAM,MPI-ESM1-2-LR,NorESM2-LM,NorESM2-MM,SAM0-UNICON,TaiESM1
1850-01-01,0.5175022074641333,0.45878933287242063,0.9856295442229346,1.2692331895180828,0.03517236506606736,-0.6478930586706539,0.3058703702840191,0.014504419607860086,-0.38020841149506523,-0.5422373328935493,0.015040497683095566,0.4803448134627004,-0.06713313227477613,,-0.4538653522583864,0.20020214666578795,-0.6824812462684164,-1.9011391833861637,-1.3423360788037222,1.3447956729579964,-3.255450093348294,-1.2068641024573914
1850-02-01,0.5317865978810943,0.3943063301256444,1.157899604907545,0.6890341708265986,0.1350370631826614,-0.23950175978608712,0.3187017517209796,0.04343624438732974,-0.0393498274061308,-0.566066105415036,-0.242696890086755,0.11667055904192836,0.04909515558402333,,-0.3309078617921557,0.2285507309684114,-0.5561831933024486,-2.040432798628178,-1.1314197878455587,1.1604690233769297,-2.855322876989405,-0.949572287699997
1850-03-01,0.7769173504999038,0.30104629948251826,1.27151324029683,0.26908949471582133,-0.2261696668049744,0.1526138270119013,0.4727114904633396,0.10365117288164782,0.3688990172486406,-0.32751935748457583,-0.4993177874622603,-0.10580870028368494,-0.21462331443478888,,0.05989051606193385,-0.4528955948362565,-0.7624696024017084,-2.1791025795963392,-0.7600835498821716,0.9015549224705026,-2.34664420482763,-0.7413806170654063
1850-04-01,0.40540829326797834,0.2081100229296844,1.2363401769507973,-0.10353138215505453,-0.43926808790137883,0.7019137584653201,0.5857653052998764,0.14342214676693743,0.1580078970419052,-0.24205454318398267,-0.23718829185805035,-0.3142369345999825,-0.3213479764252618,,-0.24871091215184649,-0.030439969511590448,-0.49494521457665286,-2.0319238627972815,-0.7224769718129096,0.035285109080057,-2.038810937428419,-0.5889169578660685
1850-05-01,0.22059886315623345,0.3442965996650891,1.2666200529401586,-0.39565220318408834,-0.5607290763811825,0.8814971394788493,1.0872697820598667,0.5369959183657507,0.1628398114883396,-1.012455450375608,0.10895513119572442,-0.17762321384532243,0.014098875581272097,,-0.12594938928546995,-0.21941852767299608,-0.5595560227641521,-1.9224522516019746,-0.5414374778681257,-0.548149172831895,-1.7561122091947219,-0.33511806123134846
1850-06-01,-0.047237792023015146,0.18286071974120688,1.4473916678062508,-1.0308917935140656,-0.6216697809508887,1.2475437246845331,1.2947452006194133,0.939663776035399,-0.07941445686865833,-1.3045992101323733,-0.2252073212061667,0.20508286243365248,-0.35101842420827367,,0.012505149632392687,-0.2723265195062581,-0.22533015785455746,-1.4622175367981036,-0.367127421875729,-0.7500584070508189,-1.47154026867425,-0.09258561524139708
1850-07-01,-0.27016439806334347,0.10331612792291978,1.748646500131926,-1.470988929354867,-0.557732832078699,1.6672299437212992,1.8237680502832134,1.4621358931913804,-0.2890679672540628,-1.3317667379561868,-0.521294512998054,0.22063193202574638,-0.04205487099112304,,-0.12663022624004938,-0.3164274695895628,-0.06495084313493038,-1.1844286755810955,-0.026368842192884046,-0.8504703811715792,-1.3814257743878002,0.026586179289218137
1850-08-01,-0.5828234430711596,0.03142505039120991,1.6321143458189624,-1.8948984940909774,-0.6001502443889883,2.4946058881854043,2.2638118428612586,1.8642241857153081,-0.3992786778467483,-1.3896275500747706,-0.8570113727102431,0.017257892320650114,0.043915482237618875,,-0.17541866229798941,-0.2517623260166211,0.2334944901950351,-0.6203602764927147,0.4808011149961935,-0.8664054718526799,-1.1856699020224184,0.15896440600924677
1850-09-01,-0.8713124129774847,-0.14696992202941317,1.677457410343127,-2.1004359039020954,-0.808332069318368,2.8939499392148313,2.6539259506329067,2.4134751313275586,-0.28982458693171864,-1.94040496417675,-1.127511670494485,-0.012472751295604212,-0.42573005016610566,,-0.31264737613862437,-0.502081880507788,0.29448861295285056,-0.5918241076466337,0.9027779273126058,-0.9536615505861015,-0.8524496834520612,0.3441433639418072
1850-10-01,-1.0702998572170692,-0.3535399273731201,1.7992191630631496,-2.478627899272716,-1.190191170876286,2.836306081572367,3.05555768895265,2.8002422847593955,-0.33655869357771095,-2.5767853433589423,-1.3035664310009665,-0.017772942376282685,-0.07414740364339423,,-0.3061445379915959,-0.30425675571231636,0.7415994447430201,-0.7825552359808619,0.945103057239205,-1.000175556568923,-0.9996893009477752,0.3108196291693801
